PCA1,PCA2,Cluster
-1.1980577890542186,1.4497773103056246,1
2.2396627109686147,-0.6309914012048861,0
-1.2903474753137099,-0.14568947282688915,4
1.884830530168165,0.17853412751834846,0
-0.31945369150431646,1.5851523165591126,1
1.0975122114784133,0.6070622761659817,0
-0.10130834069682257,1.189714617080053,1
2.0030514967939377,0.14441819082523544,0
-2.548886768766832,0.179811915138973,3
-0.44614325279777256,1.5249893026042347,1
-1.6398285038180442,0.2683699386918621,3
0.0708327337975655,-1.5327396953326609,4
-1.7284511707842007,-0.8592827165145148,4
-2.2782761883594436,-0.9216972810902575,4
-0.7416534186231794,-1.1690737600989882,4
-2.5788464207260993,0.9266873344968614,3
-1.6444632532819874,0.2620405741166678,3
-1.763615706751667,0.7796437020701602,3
-1.0720894740650497,-1.190850259565351,4
-0.8808668673247483,1.158773395629282,1
-1.3890492603859972,0.5135130476147644,1
-0.5603941696084068,1.5458177755858111,1
-1.077504636853961,0.6464669742882143,1
-1.2160969727770883,0.01187285275036977,4
0.34614371382279274,1.1640940367361474,1
-1.9741493804659698,0.5800447708842489,3
-2.3824387872462203,1.5204538896400743,3
-0.5729013717401185,-1.0054329131759083,4
3.598588197151952,0.9006299365257109,2
3.8798142471112804,-0.3116569284131531,2
-1.45195412234382,1.314332676077774,1
-1.7886631807464817,-0.5506311528387179,4
-1.2000072271952649,-1.0230615676452695,4
-1.9438758270785843,0.6254822598252513,3
-1.8488798443641434,-0.6104373527108011,4
3.3824237291467085,-0.06716425973157195,2
3.738063837495729,0.41487214773475367,2
3.4071350061897694,-0.2965696021574534,2
2.3649025165707136,0.3614459634472791,2
1.3744032934635562,-0.3915565056713742,0
-2.1883999563089542,0.16797639767515282,3
-2.544890689639553,0.6852402363109069,3
-0.9275642158115966,0.05161891830236119,4
2.542493616265665,-0.28802640473994506,2
-2.093786243854311,-1.2043889288735496,4
2.0599871732826633,0.8188972131925246,2
2.2606210692546824,-0.8492819999507638,0
1.2201216003399273,-1.106827219479206,0
-1.0869871073426423,1.3764106011776776,1
-1.1729409673651976,0.18077920617376553,4
3.505314235645194,0.6411867626106004,2
3.3334467828370085,-1.0402725277399179,2
-2.7556799560234526,1.7102255837221956,3
-4.253432066186901,0.30262947807911883,3
3.644991011512971,0.11770276328534952,2
-0.853231734281069,-0.3461853067726013,4
-1.9168360150406862,0.1397729202768105,3
3.5975426870087577,0.16130236635028616,2
-1.5307841858406241,-1.5154065709232918,4
-1.368646717819453,-1.3206423141500074,4
0.4318933234472453,-1.4325233674483617,0
1.317843516262502,-0.3273758739462182,0
3.227892173252597,0.6682298306402235,2
0.4098339523887231,-0.9886162342250292,0
-1.1787673963198546,-0.7073813007126827,4
1.0083660676038242,-1.0400512614723365,0
1.953264641752282,-0.1273442485164617,0
-0.40208018845416094,-0.613931263182715,4
-1.38740244306215,-0.1045119350098713,4
-1.4830129051847585,-0.10841537598748496,4
-1.382731334817191,-0.9288839797010534,4
1.5394726857514487,-0.551280517004926,0
-2.106323254243762,0.07736363375656981,3
0.5590589608369024,-1.090920508223503,0
-1.169557510254962,1.7070279166982663,1
-2.1398798194868967,0.30248520951024493,3
-3.428595935165357,0.2909663654234602,3
-1.2953071991429121,0.024874879940091313,4
1.413556181749337,-0.40540514451702575,0
-1.29795593635865,0.2858599012892755,1
-1.2797120069066088,0.8436382108530179,1
-0.11152213330335639,-0.2209584064867568,4
3.8964711756163504,1.782791891502078,2
-1.0002739532277152,-0.07333691187356617,4
-1.5639149059151527,-0.5671271828398793,4
-1.363919680358565,-0.2209519317419645,4
-1.1779948334561186,0.9053996097727874,1
3.457609705480073,-0.30889743493297117,2
-0.6598858425177421,0.63026419392635,1
-0.963620233726739,1.3360886927562439,1
-1.4096920464252911,-0.03518444051130648,4
1.2363768593725148,-1.287645278266893,0
