PC1,PC2,Cluster
-1.463776112430717,-0.6424205960282955,1
0.26106396137013277,-0.3562578219312388,2
-2.056648490892048,1.2180793620977584,4
-1.0220824473892443,1.0226118471797452,4
-0.38086981457908653,-0.8423928527911987,2
2.9203298747612356,-1.6646452094064617,3
4.152617036745847,-0.8348650544940533,3
3.810346960461012,-1.3133521355593751,3
-2.1853097384961426,-0.6285001329533955,1
-1.5664473268218024,0.004369624811325338,1
1.8420661851045645,-0.406946445915835,3
-1.9577676079428663,2.278392598918878,4
1.6286912874684303,1.5113228763841007,0
-0.4221563048961606,-0.7635464632008563,2
1.0750505545238729,-1.0290458320526725,2
-0.026025976965084286,0.14002236432117862,2
2.7218419785496177,-0.5949548908531527,3
-3.0098778272756626,-0.5537494448014288,1
-0.9493487740977609,-0.94078266137386,2
-1.6036467930427083,2.792368951245827,4
-0.4052375532248617,2.412459909123552,4
-2.530114980406105,-1.7960872372078627,1
-1.964131331612849,1.531702180366284,4
-1.4268086338826873,-0.22278322314553045,1
-3.2204095853644987,-0.25803265527186714,1
-1.774045126198641,1.5889118785601943,4
-2.0215545140574136,-0.4594921320946209,1
-1.2772294649865008,2.582787729050332,4
-1.44937226183845,-0.8093001397761066,1
-1.4164216027179717,-1.3298959072806893,1
-0.6232652122415888,-0.7899694208040936,2
-1.716397373437133,2.6755665354606535,4
-1.8511816086566548,-0.22989039513753182,1
0.27900596663082805,-1.0254334410611423,2
-2.56537040440773,-0.11256823035507313,1
-2.724778639087776,-0.3990285006664021,1
-1.0784408295483938,-1.1038172810986882,2
4.306337068042926,-1.6989742155496592,3
4.533185401374552,-0.45293443648295073,3
-1.8354479835734505,-0.36566312231610465,1
-2.236862556356357,-0.8424212999836039,1
-1.731143081402992,-1.2056971893326747,1
-2.4052015262683035,-0.10998191626660714,1
-2.448041494226871,-1.1714139658780576,1
4.116843313883218,-1.121862311555662,3
4.39332940132447,-1.0670316377717002,3
4.20867172381607,1.32383618866898,0
3.1075752632891254,-1.4827158051764944,3
1.2658833762604793,-1.3360048234574802,3
-2.7631005665426764,-0.6061316014157129,1
-2.8846252459598354,-1.0014069232874612,1
-1.2647747486724097,-1.7199245004333559,2
2.914028023025034,-0.20391264889699576,3
-3.0025994065353037,-0.2567244142992349,1
2.624612968209928,-1.2867621657214896,3
2.9820002654342117,-0.8117468887024051,3
1.2896667380804723,1.5534218516287583,0
-1.5163467868879188,-0.4139780873612604,1
-1.2579931580861012,-1.5635226931353814,2
4.257472433396262,-1.0982548387389088,3
4.160527739130091,-1.7654781842520775,3
-2.9655264506468324,-1.265354039941764,1
-4.251240129483851,-0.31432869444687567,1
4.366668429669374,-0.08144058867785359,3
-1.1352082318292778,0.18626427039829843,2
-2.212159121808469,-0.13834138176758556,1
4.274601175673582,0.9535635570592309,0
-2.0376617390345375,-0.31927402528965565,1
-2.1377458916834415,-0.4959025631993027,1
-0.10244184466492223,2.498954083095814,4
2.1605827238337447,-1.0267665549527556,3
3.935070366769376,-0.7583382256861564,3
0.6847614176393394,2.8401170743327553,0
-1.3777170927230247,-1.352626570783235,2
1.6221081853448793,-1.0702803627741126,3
2.620475008942746,-1.3388167205016233,3
-0.2548438974683801,-1.5432017756763652,2
-1.733965590839523,-0.22989786107810325,1
-2.004532581270171,-1.566940364877653,1
-1.915350856760632,-0.3234172105298239,1
1.9682367205350857,-1.6029401426701007,3
-2.0402237207378633,1.230172264051761,4
0.9010587609333499,-1.1392522024867286,2
-1.7049700062712372,-1.2706531848103,1
-2.8859304795218477,-0.43532030600105526,1
-2.9851649408567917,-0.06619057675460435,1
-1.666177390003841,1.3795651100029525,4
0.9384613301316447,-1.1392441930820407,2
-1.6913356928938195,-1.079425470972137,1
-1.4771922340877661,-1.0475126023830297,1
-0.34814477683604184,-0.20469772630944816,2
4.506262499710369,-1.1655437827215318,3
-1.206486359098666,-0.8136082703305381,2
-1.918024646769498,-0.6876434975547312,1
-1.5525669954553576,0.2886870172355541,1
-1.0254953135507476,0.12398005563557675,2
4.212677508723334,-0.26000440893708193,3
-0.5718216646954419,2.5374732509427624,4
-1.1959762672128162,-1.3761943898428954,2
-1.3082682150769258,-0.23845332186668897,2
1.3978223644352201,-0.8049044555567663,3
2.537394627599074,-0.01430420901885542,3
-2.2632930636371045,-0.6118352573954288,1
-3.2841212738827514,2.090237747868455,4
-2.14209834811708,-1.1358083284242648,1
-1.7767679810968124,-1.5968206995119438,1
-3.83842135865047,-1.4527300483742627,1
-0.9166485064575819,-0.6588106204785659,2
2.50409278802736,-0.2325093332641257,3
2.222382057385654,-0.8807841793696181,3
-0.15710539009621494,-1.235202234258896,2
-2.089716083396181,-0.2474521065174226,1
2.197016092240161,1.135281980427599,0
2.07717909475676,-0.8121586909869424,3
1.2574296041867683,-0.4234943320856855,3
0.09880894585173505,-0.7835437682743642,2
2.0291283410743723,-0.5271188244739565,3
-1.6673855267779425,-1.5740188209139077,1
0.5035040660278076,-1.017546180849758,2
2.0266521427482482,-1.3303679392848704,3
1.9269225652225062,-0.8297247913222254,3
0.45028327215640945,-1.0346100373793272,2
-1.7333496294295323,-0.32157360239706884,1
1.8627715705930148,-0.7904435116251405,3
0.6753616485419527,-0.09800824467554861,2
-1.939555068594694,-0.45449956225853294,1
-4.190897389355687,-1.8379665915214245,1
-4.341854667462099,0.8750058473767692,1
-2.730848241605707,-0.07314665894446695,1
-2.292064459342832,-0.513590206828741,1
4.638150419822481,-0.5394431631052106,3
3.9742340172605273,-0.4584442441715044,3
-1.7441480091704324,-1.0564759605477745,1
0.18457951455727423,-0.082887588257862,2
3.124462552337335,-1.3709877565373534,3
-1.0243157755608254,-1.2528874552244607,2
-1.254373345821221,-0.9003172598573476,2
1.420812027341348,-0.17274654005078843,3
3.98788021117494,-1.1472117522478678,3
-3.6735129455287807,1.0337129373620353,1
0.6802356161851676,2.3360081427660826,0
2.991164444849465,2.882678119555082,0
-1.9018148390255296,-0.8385584604173277,1
4.319168740188563,-0.49637734126561683,3
3.2386370747913023,-0.918561332386159,3
0.777710226722975,-1.1770637346374055,2
4.547834867781228,-0.4401667730105487,3
4.570983735895801,-0.8118468918491721,3
4.246239192908048,2.664382399653571,0
0.7998605257723687,1.4078163821558174,0
4.124939822806028,-0.7773617129404741,3
3.6720631070947376,2.8610220603669374,0
-1.673984105569414,-1.7176659535310048,1
-4.264823996206286,-0.03743155030436778,1
4.457055077302547,-0.9506555448557151,3
-4.152473426689068,1.4787989567738633,4
-0.31731667645000927,-0.26468918102179995,2
1.0086002689650926,-0.718504898168187,2
4.46312234880618,-1.6313998613479233,3
2.3005927549456615,-1.082027007196071,3
-2.339774403799652,-0.4504542420788685,1
4.095185294821687,-0.40482281094643824,3
-1.566824911653888,-0.6083045288618634,1
-0.998715510828426,-1.5441654576646344,2
-1.1090583449468205,2.361891505073059,4
3.2260760663347647,-1.1085911891892184,3
-1.4512657416749855,1.3701344405772042,4
-1.7451240636475038,-0.25410041645973214,1
-3.4126976888120675,-0.08747873616344432,1
4.643809278790189,-1.5809835141539779,3
2.0979457152581946,1.0990144863960174,0
0.23378958635933497,0.9821113319292305,2
1.3662274821929954,-0.02106084714274694,3
-1.4799374682969655,-0.2177504652696357,1
4.086044785774957,2.500113308771236,0
4.149450875910703,-1.1039836368658262,3
3.948229396232739,1.0491039378733487,0
2.6322012467928246,2.6294125344512427,0
-1.928255575754514,0.04936170733745782,1
-0.9564238474835427,-1.0609044827899843,2
-3.13472181495366,-1.002960485320269,1
-0.5002749867024214,-1.2443578976423297,2
-2.696391152856663,-0.9947215438546265,1
-2.487787636110674,-1.2219043443347157,1
-2.145194054913477,-0.3109037856396567,1
-0.26833629106686196,2.5865248896223023,4
-2.8844370080347344,2.57306211903103,4
-0.5914321468467018,-0.10743504341070356,2
-2.6763353780579333,2.1035429326846042,4
2.024901182778022,1.357147310378196,0
4.252266424670638,2.807953465135046,0
-3.18004148600788,2.4924196127114726,4
-2.7442096231162187,-1.2767096765743955,1
0.31598466009708925,-0.26255201646717297,2
-2.3666298885720733,-0.47596360332950705,1
0.020720372224474058,-0.0733996600109057,2
3.555411575639327,1.1761866709534057,0
-1.9451448752938834,-1.3138141531359477,1
-1.5719997353754167,-1.0155477628904093,1
1.875848205885388,-0.028899067407074285,3
-3.248669252066923,-0.50550181382249,1
-3.4973592384365864,-0.49602605923107673,1
-1.2885442147456303,-0.2885109443521634,2
-1.3859227835423527,0.9959688692909807,4
1.0385181826934688,-1.0920355216855218,2
2.347940331761762,-0.3526821424446987,3
-1.3094233182506927,-0.04088270199787191,2
-2.337472678615182,-0.020843630299272768,1
-2.8847565399981216,-1.5374449293596177,1
4.473833523160645,-1.1161104522471244,3
-0.6663839929840675,-1.3454270564405306,2
4.293129863377189,-1.28126704785547,3
-2.0363967320631664,1.619745016310234,4
2.5401406819803403,1.1412964106434662,0
-3.4808775148116333,-0.47715138188725853,1
-4.674865635049179,-0.45220100117388895,1
-1.1387474567772342,-0.9511588577981273,2
2.511383771842382,0.9829450501099704,0
-2.5510932823113954,-1.483303299480699,1
-1.9982438517677448,-0.818347170946402,1
4.088196489266134,2.8067789700337076,0
2.053061617450297,-1.2467685961905022,3
2.0771669963295167,-0.6962206357895437,3
-0.22481192603477704,-0.875375647644253,2
-2.0466198274038088,-0.5110064268291883,1
-1.3082621998054103,2.6416315902597534,4
-1.1781310546036812,1.5269944262223683,4
-0.26389898257889827,1.4286580526068107,4
3.1575684081158126,-1.361392743323728,3
-2.1375105869653876,-0.6434416280850779,1
-1.5357000534143395,-1.6914304401252709,1
-1.8389239822513652,-1.0123785771143414,1
-2.0103928276612724,2.7689174533037813,4
-1.8851884004889103,2.9814785174258933,4
-0.42981799498696033,1.1333356866054476,4
-2.325881187410198,-1.719713348131723,1
4.249797762617841,-1.4051201433889868,3
3.849370353416472,2.748443640085117,0
4.03333093338449,1.213054474447372,0
4.0440927216359945,-0.25346702659266446,3
-1.4080196819313857,-1.6534096343352287,1
-1.917211608808851,0.004877807512971603,1
-3.67765354908557,-0.41969799175885814,1
-1.509799144826129,-0.3337000169711368,1
-2.4689446896170315,-0.33464541446126356,1
-0.770858889108332,-1.1586059781644948,2
-1.3451279384719685,0.1534148264737594,2
-1.8082426074167322,1.2416191613739478,4
-1.7670983501984494,-0.8219242329111355,1
-0.8901458483315953,-1.3813202635811153,2
-2.4462137473348684,0.18357789083718476,1
-0.8507637517363295,-1.012654828254207,2
-0.06912780708091892,0.3990446619608795,2
-2.061726397434488,1.8075343532574513,4
-1.8018311019222444,-0.9027196681470618,1
-1.5747235899409444,2.727534692843463,4
0.35558776929448255,2.2261427737989177,4
-1.0903714365354522,-0.9984661265046267,2
1.8079029561709024,-1.6582734823406273,3
2.2346906472380637,-0.9016343141758568,3
-2.456961168092524,1.137591238493869,4
2.6832068424084676,1.5531852188367534,0
1.809036922914888,-1.162211907955378,3
1.981699910287665,-0.39413695067354365,3
1.748019812901096,-1.6596863191141225,3
2.5455055936157382,-0.24199784197317104,3
-0.4351207840879063,-0.23389138336209986,2
2.418344371382008,-1.2305120576994066,3
4.355490851603334,2.7097371807301793,0
4.6122908578979525,-0.5469320145182596,3
-3.997917877070749,-1.5370209830712627,1
2.1901145977288814,2.532772806253462,0
0.9351531977386337,0.034029860073932945,2
-1.4452025096704741,1.4168918200249796,4
-0.6390553399305264,-0.23221422996552465,2
2.0967873794406597,2.7147400494263327,0
-0.4829349583388563,-0.428829066957755,2
-0.6774520565490914,2.8404389237703356,4
-0.5478955265838897,-1.2526472058953986,2
-1.7875651010596334,-1.1795070566673562,1
2.113177423461824,1.215103724334389,0
-1.9815874855271665,1.322690078876893,4
-3.8620123518477216,-0.981546878690767,1
0.45526727255823324,-0.5994629983342942,2
2.1564207926738077,-0.3531446160571025,3
0.012094431680983479,2.6140788311753025,4
-2.725617328792343,1.6080234399767128,4
-0.11825455713591652,-0.3896750136059534,2
-2.8482131436363143,-1.2442028137822432,1
-2.1244633515022104,-1.2066971148266685,1
-3.057050419905197,-1.3132537716419124,1
-0.33367310923742655,-0.46827498543745494,2
-1.5787303898442826,-0.41472050458211696,1
-1.318659680749812,-0.46633410676304177,2
2.6402404372497217,2.8177555893638657,0
-3.080208507590385,2.5197275065997924,4
-3.0285187183651012,-0.47801285605618427,1
0.5537614306267645,-1.0793680479235503,2
-1.6162685427643146,3.01949997240123,4
1.9322568154320863,-0.09893177138753545,3
2.6491252494282196,-0.2807935214459821,3
-0.11290525564724262,-1.320510388092486,2
-0.8093338419851702,-0.24130014242348463,2
2.8699205826556398,-1.7579826364762974,3
-1.627710747166748,-1.4573590030606742,1
-0.09946160606030065,0.04375691277993444,2
-1.3201371124039711,-0.6402705975161327,2
-0.9818303558195961,-1.3505470677441005,2
3.507158913885184,-0.41346615867538766,3
-0.8452479520840549,2.7622824210110886,4
-1.9719626165974464,-1.2500542114862419,1
2.6799360258214997,1.5455131589266622,0
-2.2390980411148065,-1.5757783846611861,1
-2.113504711700969,-0.7936998056137202,1
-1.5080082036380675,-0.5033406654122152,1
-1.0508517206375585,-1.3215299250701273,2
-0.9885901235913516,-0.7633214690558499,2
1.5305514094081791,-1.2164877331418587,3
-2.092245063992052,-1.238316881041025,1
-4.396166637777634,-0.7814075615217932,1
1.9744532940556732,-0.5268859542715226,3
4.030005716083343,1.330168531592411,0
-1.3994919129526984,1.5971177367971316,4
2.335675081461255,1.1864967725761821,0
1.8132615677384094,0.22874273041825227,3
1.4881461243569554,-1.1862920467325002,3
-4.113676153734326,1.3213875621461775,4
2.3206489446634118,2.85695757893766,0
-2.0547491777667517,2.6630312100870834,4
-0.23226297274832072,-0.5766665133587503,2
4.115697450882534,1.3581997320407222,0
3.1560208123071702,-1.296927349846567,3
1.8939850044111628,1.2311221645688906,0
3.2286340017002892,1.1905071504395872,0
2.524929541455797,-0.5467003208218107,3
-1.4931725135250429,-0.3287896479251227,1
1.582140281212616,-0.11230329447110035,3
4.206503035141528,-1.7073879469395155,3
3.0318379819853907,-1.2579406209183457,3
2.483944178259889,-0.4477102013612204,3
3.469618106441453,-1.0855189083180712,3
1.8515958566237647,1.4652550224513636,0
-3.070601274340697,1.3811673614108289,4
2.0735980233528335,-0.42409231554215254,3
-1.4941068809621045,1.8995884871065662,4
-2.7170933523970047,-0.00273336804636722,1
0.6392313148363329,2.857035752644366,0
3.4614867004157643,-1.2717851497430448,3
-2.7643594344341946,1.337957215516835,4
-1.3299584444166321,-0.6210093920442298,2
-3.0800423109276687,-0.4184161178560529,1
0.6861276675815662,-1.1864694477225308,2
0.7367199750010162,-1.15178753306836,2
-2.414004913952448,1.6938873223722122,4
-1.9572617743137388,-1.2791051814970098,1
0.683621631193756,-1.084885093942373,2
-0.43914275511302003,1.4436544494984607,4
-0.6440377675481255,-1.130192770021587,2
2.3173035703335025,-1.619065653510826,3
-0.9590587149801142,2.9519443500154305,4
1.2824441557946897,-0.5883981117877058,3
-1.294648701084897,2.597587171114059,4
-3.3061051673570323,-1.8585018585039168,1
-0.17622313311804905,-1.2884309557957982,2
2.299203160835341,-1.4266932647901223,3
-3.117534773679701,-0.2636328501050529,1
-2.9515017531536802,1.3169369732932688,4
-0.35637322045949804,-1.123852506120101,2
2.641267153448743,-1.0675793065250543,3
-1.2824682488969192,-0.6456723506931341,2
3.682847199783401,-0.292031505561032,3
-1.8500852888010115,-0.291069105921226,1
-1.4078994135939484,-1.1262484783948958,1
-1.7142533553135846,-0.8585416603390641,1
1.3573948331037056,-0.728809320420504,3
-2.9050444114933964,1.0210633617217288,4
0.4568582263845587,-1.6669285154977065,2
2.631743899248382,-1.0326817398419526,3
0.8110970308818828,-1.0203536726589635,2
0.06578516509667891,-1.5230940862603197,2
-2.417423541967354,-0.5274008580957683,1
0.022149727608275462,1.440255812714469,4
-0.05327675231531152,-0.8710469631722143,2
0.3981028593369148,-1.2979391274915928,2
-0.7083527034861028,-0.7504257388817338,2
-0.43595826996015796,1.1967521646885093,4
2.2289337850773796,-0.6794295566037096,3
-0.8751846755019518,-0.39027734744216525,2
-1.6896404554989626,-0.3711769617309195,1
2.103418265365005,-0.3638730868575316,3
-0.8042475719446294,-1.1414190499322525,2
-0.4117782888779735,-0.7876956831503958,2
-0.621277202713789,-1.1894979974653155,2
-2.050443465538684,-0.27172971129487883,1
-1.802699436213001,1.1640396684901686,4
-1.4972250562189098,-0.8491060761273366,1
-4.093628899942906,1.3943079950307027,4
3.0212918130651056,1.4383596238768122,0
1.4402763463756987,1.9037263070405817,0
-1.6899591813880144,1.0344097404239798,4
0.488105492962538,1.0925489329117206,2
-3.398066313065107,-0.5153293985187726,1
1.5559002419831809,-0.44860068968215294,3
-3.963734608608178,1.7403512730339068,4
-1.7082506637984078,1.5276437276154697,4
-0.3225100601323214,-1.4371367216716837,2
-2.7540919596482833,-0.6768106385777112,1
2.13763949568823,-1.5579891090525582,3
-1.9163211639187188,1.4056030315668502,4
-1.923157053515073,-1.5810263159084041,1
3.3248618397076775,-0.49125936434809025,3
-2.1210116392345495,-1.028737487578297,1
-0.5726533562922733,-0.0892600084446924,2
4.658866637282061,2.773885936599951,0
0.050867910937847025,-0.2860778187256445,2
-1.5785177157619081,2.738319644557428,4
-1.3118329980417112,-0.17923387758340034,2
-0.5169909351229972,-1.5322890961089775,2
-0.46126327499692,-0.8519993691970851,2
-2.350916415940211,1.5117813685730261,4
-1.3843405428350688,-0.9356367421760982,2
-0.09294432130069277,-0.765609458002792,2
1.6753379648688598,-1.105207399796366,3
1.610431311365166,-0.28607993884463484,3
2.792928922848498,-1.1608369075166143,3
0.32534487782311905,2.6730051348478905,4
-1.6347748808080143,1.5555119256628456,4
-2.1897179561400484,-0.38974012887725357,1
-0.019337976088582606,2.046429505124286,4
4.082822201980588,0.13771691895283997,3
-2.0405473457797925,-0.24627236028698007,1
-3.4035346669048776,0.9142598729644165,1
-1.9911084841144255,-0.45300822390728684,1
1.614097752458253,-0.6216946104842085,3
-2.164695991511847,-1.0734449361294536,1
-0.8668139748419459,-1.2486450421220867,2
1.909814326219175,-1.7702285007206975,3
-2.0242987053345622,2.7999664986394257,4
-2.053094845913109,-0.3677186806799828,1
-2.2105607401119816,2.9833830582966496,4
4.179536522112083,-0.4492330925010723,3
4.080626987964888,-1.0279768976637627,3
-1.9283198555373058,1.122813380474466,4
1.4709407205357377,1.581173419386724,0
-1.7554884380412943,1.4167554393941446,4
2.9136062278589643,-0.7185267325831314,3
-2.523243209948117,-1.3947646154198212,1
1.586327208923645,1.2455896184995459,0
-1.1682742143350577,0.09613798965541599,2
2.9260982608606656,-0.3863591118919355,3
0.006104638383481778,0.16523383411889095,2
3.6123712255599476,2.4585867819767313,0
2.312079090200361,-0.2330535842496346,3
0.2451833105823982,-1.5766222742303704,2
-3.3094305940561983,-1.128511009194759,1
2.9419973537086315,-1.3494880202659694,3
-2.674614903421524,2.784905549976953,4
0.639955926928622,-1.3786184691518588,2
-1.9184638469079762,1.1990179976909257,4
-2.3318099413403903,-0.3821955082731722,1
-3.3638572604092136,-0.4505032210402772,1
-1.5155506527456937,2.6046645436198204,4
1.32399974068874,2.382990048881927,0
-0.7529988124108765,0.13031381155898272,2
-0.42887319371424915,-0.5897065088066332,2
-2.6363004764584197,1.964824601028532,4
1.118908406863965,-0.5939382788767178,2
2.6902856705243066,-1.5934694864033943,3
3.7131314746850825,2.753372480355049,0
3.9064203368171713,-1.8080109014099137,3
-2.469723288695205,1.2631734873011027,4
0.11817464791873976,1.981031607464391,4
-2.501974219293174,-0.6673284102958211,1
1.6593035097815836,-0.38800832015162057,3
-4.145476610381689,-0.25005021039799197,1
-1.0022976716284153,-1.0950645524740452,2
-1.4061503918092857,-1.0933686937589853,1
-1.8607363558662517,-0.14597738609613808,1
-1.2042640809054899,-0.10686176454947657,2
0.8901773860516781,-1.5266515749093674,2
1.6124687922783727,-0.6578658202700475,3
-1.5749818907166457,-0.15161152231761918,1
-2.501061032863891,1.4980900764604046,4
-2.383510823487351,-0.36268724303630545,1
0.9556799668708044,1.0275108761154452,0
1.1147939553962898,1.4927165718805762,0
0.7890493338458218,-0.6271091049739574,2
-4.102634023377158,-1.2919068574235701,1
0.3489591119365789,1.7750777560339104,4
3.592183198629094,-0.4547454214119169,3
-2.6899661967054325,2.2003176180365283,4
1.2384931915412467,1.8586152749673275,0
-2.338570215233076,-1.299709683169687,1
-4.624717938185958,-0.3393722654729412,1
-1.3230561289130236,-0.6170711536322886,2
-1.4084565069259012,-1.1210408054717782,1
-1.5800726414466708,1.0174258283884943,4
-1.6773099491881842,1.2269024916890228,4
-4.645503521866569,1.4131155089509568,1
2.4416218466662145,-0.40540116216638405,3
-1.2956274564106678,-0.4481953213648897,2
-0.9551747346402577,2.8743514850605787,4
-1.99640746731827,2.9650118423400453,4
4.629745392052191,2.7468039305456653,0
4.1675496810998975,1.1496815432895635,0
5.014953769480118,-0.9830262186459661,3
-0.3701428001507466,-1.4046919644899756,2
4.246844871893566,1.3280797205184025,0
-1.4996087647015826,-0.20034711628516366,1
1.074662554212978,1.6788836820909805,0
1.8975984118253948,-1.3603077184308099,3
